paper_id,title,publication_date,journal_conference,citation_count,field_of_study,author_prestige_score,paper_quality_score,novelty_score,pdf_available,doi
7db418c5-fabf-487b-88b6-e4904f8c1269,Algorithm Study in Computer Science,2020-06-11 08:42:08.564769,ICML,20,Computer Science,0.062,0.182,0.285,True,10.1234/icml.2020.7375
30263783-07d4-4913-87d4-8c3ae2e47641,Evolutionary Framework in Biology,2023-06-08 06:12:53.080021,PLOS Biology,251,Biology,0.599,0.416,0.594,False,10.1234/plosbiology.2023.5795
cc41667b-1cb6-4e1f-baca-4af7947d58f8,Network Study in Computer Science,2019-03-10 08:03:17.440280,SIGIR,42,Computer Science,0.885,0.678,0.198,True,10.1234/sigir.2019.4916
c9a83a70-706c-452e-8362-6128a7fc19f8,Theoretical Study in Mathematics,2022-03-24 20:21:28.026531,Journal of Mathematics,4,Mathematics,0.152,0.0,0.331,True,10.1234/journalofmathematics.2022.2825
a7fa10ec-5205-4d7a-95a0-1ac4473febc1,Network Approach in Computer Science,2016-10-13 16:19:13.794032,CVPR,162,Computer Science,0.156,0.139,0.364,True,10.1234/cvpr.2016.3339
9b132d23-d345-4a9e-aeda-f0fc34850703,Evolutionary Approach in Biology,2020-11-20 01:34:53.298560,PNAS,10,Biology,0.214,0.285,0.094,True,10.1234/pnas.2020.4724
39b72003-4745-471f-9cc2-e457933781a4,Deep Approach in Computer Science,2022-11-27 19:17:17.267705,SIGIR,20,Computer Science,0.646,0.616,0.412,True,10.1234/sigir.2022.9928
12bc10a0-6fb9-4c66-a39b-df7569ec9bd4,Quantum Approach in Physics,2023-02-06 05:28:44.346541,Science Advances,36,Physics,0.263,0.289,0.324,False,10.1234/scienceadvances.2023.4638
645555e1-93ed-4f4d-8188-df1f5f3d2600,Advanced Approach in Medicine,2015-11-22 20:03:23.678619,BMJ,262,Medicine,0.73,0.731,0.245,True,10.1234/bmj.2015.2903
cfe22b5c-c39e-4a3c-b11a-2179c345a6e9,Experimental Approach in Engineering,2016-06-02 04:23:15.647770,International Conference,46,Engineering,0.404,0.28,0.178,False,10.1234/internationalconference.2016.9053
d6ea8e48-f932-4a73-adf3-e7c56f763125,Experimental Analysis in Medicine,2020-01-18 10:43:12.104768,BMJ,13,Medicine,0.158,0.148,0.371,True,10.1234/bmj.2020.8670
7d8db52a-502e-4674-b6a7-cb31b8f9c334,Theoretical Study in Medicine,2025-07-07 08:47:48.936054,JAMA,2,Medicine,0.309,0.219,0.312,True,10.1234/jama.2025.2177
1d23ff0e-3d71-4ca2-a613-c03bb29080a6,Theoretical Study in Engineering,2024-03-29 00:07:52.808959,Journal of Engineering,35,Engineering,0.614,0.567,0.44,True,10.1234/journalofengineering.2024.5134
74b626e3-2ea8-47db-ae47-74a21f17ff0e,Network Analysis in Computer Science,2023-01-03 15:13:46.810985,ICML,101,Computer Science,0.747,0.613,0.023,True,10.1234/icml.2023.4838
1a97e764-475a-42c9-a690-baeacdcf16f4,Advanced Analysis in Engineering,2017-05-26 07:45:08.113993,Journal of Engineering,249,Engineering,0.383,0.248,0.348,True,10.1234/journalofengineering.2017.4494
dd369d1f-97aa-48ee-86eb-0d22b63ff38d,Particle Analysis in Physics,2018-11-21 23:24:49.518395,Science Advances,804,Physics,0.694,0.715,0.662,True,10.1234/scienceadvances.2018.8844
c180665c-7fe4-4abe-b98b-37c2b8207063,Particle Analysis in Physics,2015-10-22 21:51:41.677588,APL,63,Physics,0.244,0.511,0.678,True,10.1234/apl.2015.1344
492f2d4c-d99b-4ba7-aa73-a51b66219b5a,Evolutionary Study in Biology,2017-01-08 04:54:59.892219,PNAS,75,Biology,0.719,0.639,0.621,True,10.1234/pnas.2017.4755
be8c225d-75d0-4003-935f-8ba0e4fc1dfe,Novel Approach in Sociology,2022-04-13 04:37:56.113896,Journal of Sociology,0,Sociology,0.312,0.229,0.589,True,10.1234/journalofsociology.2022.7457
93888822-7a27-4474-ae6d-4bcb40e4f7c8,Genomic Study in Biology,2016-05-31 18:46:10.840313,PLOS Biology,23,Biology,0.465,0.686,0.454,True,10.1234/plosbiology.2016.8490
f8946890-a8ab-44be-ba64-62c7a329203f,Advanced Analysis in Chemistry,2021-07-16 16:03:40.113808,Journal of Chemistry,14,Chemistry,0.163,0.272,0.741,False,10.1234/journalofchemistry.2021.9444
a859d5df-a6c4-444b-8039-a0335276529c,Advanced Framework in Psychology,2019-07-09 07:08:01.074095,Journal of Psychology,105,Psychology,0.658,0.756,0.274,True,10.1234/journalofpsychology.2019.4698
b9685858-9814-4cf2-b827-a8b97152a76a,Novel Framework in Engineering,2025-05-07 02:32:38.736967,Journal of Engineering,4,Engineering,0.322,0.301,0.61,True,10.1234/journalofengineering.2025.2999
8cb45082-eba8-41cb-8ecf-934b62391a5f,Particle Framework in Physics,2024-11-07 16:19:41.965706,Nature Physics,3,Physics,0.488,0.43,0.577,True,10.1234/naturephysics.2024.4657
afadae92-5875-4410-9556-a522dbc0c197,Experimental Analysis in Chemistry,2025-04-01 22:39:45.705974,International Conference,0,Chemistry,0.567,0.502,0.522,True,10.1234/internationalconference.2025.5820
e8bd9223-ba05-416e-84ae-2c848f21c0ef,Machine Analysis in Computer Science,2024-07-18 20:22:22.185719,WWW,3,Computer Science,0.562,0.599,0.446,True,10.1234/www.2024.8123
087c97a9-c89e-4ce3-8745-177b90f3d99f,Data Study in Computer Science,2020-11-18 11:37:05.339849,ICML,17,Computer Science,0.403,0.361,0.663,True,10.1234/icml.2020.9896
12c31369-cea0-4d51-ad57-1733f3f27b20,Theoretical Study in Medicine,2020-03-27 03:35:24.011338,New England Journal of Medicine,344,Medicine,0.298,0.242,0.414,True,10.1234/newenglandjournalofmedicine.2020.1861
ac9d8c5d-fc88-4690-994f-6c348335859a,Thermodynamic Study in Physics,2023-06-10 10:19:57.076068,APL,6,Physics,0.655,0.747,0.113,True,10.1234/apl.2023.4267
8408357c-f7ef-4b8b-a1d1-a2bb447b381b,Learning Study in Computer Science,2022-04-05 22:20:55.145505,WWW,17,Computer Science,0.166,0.096,0.852,True,10.1234/www.2022.3077
82b3d408-cd19-47ea-b4a9-18dbe8651319,AI Approach in Computer Science,2019-10-19 00:55:17.821154,NeurIPS,4,Computer Science,0.715,0.614,0.433,True,10.1234/neurips.2019.6114
90549216-7587-452a-8727-525bc41f6a8d,Relativistic Analysis in Physics,2019-08-09 17:03:02.223250,Physical Review Letters,106,Physics,0.584,0.463,0.119,True,10.1234/physicalreviewletters.2019.4916
b3ece998-2d89-4e0a-b309-4b3979224743,Cellular Framework in Biology,2023-10-01 23:50:16.403438,Cell,7,Biology,0.57,0.473,0.361,True,10.1234/cell.2023.5792
6a4349cb-d44d-40db-a7fd-784cf3659c13,Quantum Study in Physics,2025-06-20 03:38:49.058302,Nature Physics,0,Physics,0.838,0.788,0.982,True,10.1234/naturephysics.2025.7221
dec68ca9-bac8-45d5-9e97-b75f02c696f7,Experimental Analysis in Chemistry,2016-06-01 22:38:23.886649,Journal of Chemistry,3,Chemistry,0.427,0.557,0.266,True,10.1234/journalofchemistry.2016.6303
f1bd0bab-6228-4e47-9bb4-a1b07606c89b,Evolutionary Study in Biology,2024-04-30 09:00:48.092959,Nature,10,Biology,0.627,0.519,0.181,True,10.1234/nature.2024.5297
d7922f80-625c-4d96-a45e-319060c50683,Experimental Approach in Psychology,2023-12-11 07:41:45.789703,Journal of Psychology,0,Psychology,0.494,0.425,0.091,True,10.1234/journalofpsychology.2023.3711
b8b5e8c4-87fa-499a-88a8-08e2cf6ad639,Novel Study in Economics,2018-01-10 09:31:39.842624,Journal of Economics,15,Economics,0.481,0.372,0.237,True,10.1234/journalofeconomics.2018.2977
2611ec47-7979-4dae-b37b-7b14de04492d,Genomic Approach in Biology,2024-10-14 17:16:58.207036,PLOS Biology,59,Biology,0.45,0.49,0.651,False,10.1234/plosbiology.2024.9263
8cab2583-91e7-4426-862b-266f6fe886f4,Algorithm Analysis in Computer Science,2024-04-30 04:11:02.321661,ICML,2,Computer Science,0.664,0.642,0.199,True,10.1234/icml.2024.9787
fd8aac8c-8781-43cd-93ea-a962b85fc0b6,Advanced Analysis in Mathematics,2020-03-02 03:05:19.927686,International Conference,91,Mathematics,0.468,0.593,0.771,True,10.1234/internationalconference.2020.2522
1010270a-f7ae-4e8b-bf19-b7bbedcba789,Network Study in Computer Science,2022-12-14 23:09:57.858307,CVPR,3,Computer Science,0.637,0.561,0.112,True,10.1234/cvpr.2022.9457
9317e929-f797-4642-a6c6-cb75133bc59d,Novel Framework in Engineering,2019-10-28 12:56:38.499906,International Conference,1,Engineering,0.946,0.713,0.137,True,10.1234/internationalconference.2019.4693
6f06a697-840b-451b-9abb-df4f9e74d1a2,Genetic Analysis in Biology,2025-03-29 09:58:19.395991,Nature,7,Biology,0.037,0.0,0.363,True,10.1234/nature.2025.1755
88ea2aed-79a6-43c6-88b9-4c4b986d41a2,Experimental Analysis in Mathematics,2019-11-06 17:05:24.252936,Journal of Mathematics,13,Mathematics,0.406,0.511,0.678,True,10.1234/journalofmathematics.2019.9148
1c057020-2f8c-4b94-9415-60f6460ec79e,Advanced Approach in Medicine,2025-04-09 06:19:18.226002,BMJ,35,Medicine,0.534,0.437,0.487,True,10.1234/bmj.2025.4307
eee4d837-97c1-4312-ba85-55b0b8bdfee6,Machine Analysis in Computer Science,2021-12-05 01:38:40.068318,ICML,13,Computer Science,0.499,0.584,0.289,False,10.1234/icml.2021.1625
36ae62e7-f27a-4ea2-978f-8460f7dc4ae2,Theoretical Study in Chemistry,2023-11-06 02:19:13.929518,International Conference,8,Chemistry,0.475,0.506,0.384,True,10.1234/internationalconference.2023.2174
28bf2afd-cf06-4f1f-81cd-1f165dda563d,Biological Analysis in Biology,2022-03-19 02:46:29.254498,Nature,0,Biology,0.059,0.0,0.379,True,10.1234/nature.2022.7702
81aaa875-674a-4e32-908d-74173b146e12,Advanced Study in Chemistry,2022-03-28 21:22:21.805930,Journal of Chemistry,11,Chemistry,0.266,0.244,0.37,True,10.1234/journalofchemistry.2022.4548
30c1a2b0-8967-43b8-9f00-15c7f2c9e333,Algorithm Analysis in Computer Science,2025-02-19 10:41:24.026022,KDD,22,Computer Science,0.88,0.652,0.877,True,10.1234/kdd.2025.8173
16b3fe88-4ed2-44b4-921d-a7acd7ef8153,Novel Study in Chemistry,2020-01-07 09:36:55.915466,International Conference,156,Chemistry,0.761,0.607,0.564,True,10.1234/internationalconference.2020.8734
49a1cb72-93a5-4e87-bb7f-ce07dad37a12,Deep Study in Computer Science,2022-06-21 16:52:10.812987,WWW,4,Computer Science,0.264,0.163,0.552,True,10.1234/www.2022.6269
9ac9fcf5-57ff-4f5f-a1d8-58c271eb739b,Particle Analysis in Physics,2023-03-06 19:10:10.361596,Nature Physics,56,Physics,0.753,0.647,0.409,False,10.1234/naturephysics.2023.7401
ab693491-e3dd-479b-8908-ffd8b29295fb,Novel Analysis in Chemistry,2017-09-29 08:27:01.062671,Journal of Chemistry,88,Chemistry,0.17,0.062,0.458,True,10.1234/journalofchemistry.2017.2960
bf3faf1f-20e5-4cfb-80df-9560ceb4440d,Network Approach in Computer Science,2017-06-16 16:50:00.841843,ICML,135,Computer Science,0.418,0.355,0.332,True,10.1234/icml.2017.6791
707e28f5-5f23-432c-8d16-74805244bfb7,AI Framework in Computer Science,2022-05-11 06:42:25.508108,WWW,49,Computer Science,0.8,0.546,0.448,True,10.1234/www.2022.2814
09257ba3-b5d0-4e62-a776-385cf64c9685,Advanced Framework in Psychology,2024-04-26 22:37:52.195038,International Conference,10,Psychology,0.537,0.557,0.798,True,10.1234/internationalconference.2024.5124
088362ac-b828-466a-bc17-86c6f5489177,Novel Study in Engineering,2020-11-21 13:35:42.910585,International Conference,2,Engineering,0.524,0.779,0.512,False,10.1234/internationalconference.2020.4088
62568c5c-ac2c-43a0-9320-f5f0d5e4f92b,Theoretical Framework in Psychology,2022-07-22 13:58:23.111293,Journal of Psychology,5,Psychology,0.301,0.369,0.478,False,10.1234/journalofpsychology.2022.6908
4b7be63b-4f99-46b6-a211-d43dffc33c67,Novel Analysis in Engineering,2022-07-25 17:57:36.636314,Journal of Engineering,1,Engineering,0.157,0.0,0.498,True,10.1234/journalofengineering.2022.2721
008edd2e-d1e6-4e3f-8097-1f68a7bde728,Experimental Approach in Engineering,2021-06-04 04:45:02.683675,International Conference,4,Engineering,0.545,0.431,0.171,True,10.1234/internationalconference.2021.1001
acde105c-7e5e-40e1-9a60-c8efb5319d36,Novel Framework in Medicine,2024-01-06 06:02:15.450440,New England Journal of Medicine,566,Medicine,0.465,0.585,0.266,True,10.1234/newenglandjournalofmedicine.2024.5556
70970897-4aef-4290-ad6d-a44c834e19b0,Experimental Framework in Mathematics,2018-02-18 16:24:22.585685,Journal of Mathematics,1,Mathematics,0.668,0.827,0.583,True,10.1234/journalofmathematics.2018.5508
96b3c852-bc4f-4a8a-bc3f-5c774e345186,Experimental Framework in Psychology,2020-11-09 09:15:08.054243,Journal of Psychology,3,Psychology,0.453,0.317,0.581,True,10.1234/journalofpsychology.2020.6717
94de5076-1491-404b-a20d-082e5740952d,Novel Analysis in Mathematics,2021-02-27 14:24:49.531152,International Conference,0,Mathematics,0.48,0.439,0.326,True,10.1234/internationalconference.2021.1291
da5bb8a0-20ba-4ede-a974-9f3a2459815c,Theoretical Framework in Psychology,2025-03-19 19:24:08.716804,International Conference,6,Psychology,0.782,0.739,0.477,True,10.1234/internationalconference.2025.4118
b95019d6-59e7-4349-bddb-68c47d69a915,Learning Framework in Computer Science,2021-10-20 06:11:10.035354,WWW,197,Computer Science,0.176,0.104,0.628,True,10.1234/www.2021.4777
eef825c2-6e08-4891-8923-7d03d57acb0a,Theoretical Analysis in Chemistry,2023-08-13 21:38:24.504964,Journal of Chemistry,2,Chemistry,0.69,0.565,0.457,True,10.1234/journalofchemistry.2023.4296
26b7cac6-b4f0-4e61-95d8-ae45ed8a51d6,Experimental Study in Engineering,2022-12-15 07:11:08.112568,Journal of Engineering,103,Engineering,0.54,0.627,0.739,True,10.1234/journalofengineering.2022.9117
9334eba4-dace-4b7e-876e-40b93d690903,Advanced Study in Engineering,2019-06-04 07:50:38.756170,Journal of Engineering,14,Engineering,0.685,0.696,0.458,True,10.1234/journalofengineering.2019.2607
dac89e5b-5607-452d-b404-596d650471e0,Experimental Framework in Economics,2016-02-20 17:33:38.742730,Journal of Economics,15,Economics,0.188,0.0,0.63,True,10.1234/journalofeconomics.2016.4997
7b9c0da8-d41f-4122-856a-24b35adcc8e9,Advanced Framework in Medicine,2018-02-05 10:04:16.714307,JAMA,74,Medicine,0.543,0.653,0.323,True,10.1234/jama.2018.1983
85d2d750-26fa-4830-a67a-bd295df77477,Deep Analysis in Computer Science,2018-05-21 08:17:46.268962,AAAI,15,Computer Science,0.221,0.093,0.59,True,10.1234/aaai.2018.9690
8c17a322-4092-4c9e-971c-793d7957a444,Thermodynamic Approach in Physics,2020-08-15 21:12:22.085919,Physical Review Letters,36,Physics,0.429,0.159,0.118,True,10.1234/physicalreviewletters.2020.5215
444bc9fc-cd9b-480a-b7b6-f49afba52893,Novel Framework in Engineering,2024-09-22 17:47:50.130844,International Conference,24,Engineering,0.419,0.565,0.364,True,10.1234/internationalconference.2024.4554
07488b60-3882-4fe5-9dcf-28a7ff945a45,Novel Study in Medicine,2021-05-09 04:13:11.523626,New England Journal of Medicine,5,Medicine,0.335,0.256,0.458,True,10.1234/newenglandjournalofmedicine.2021.2085
3dbed7c1-5dc0-478a-94ef-4bf47fc9e9d1,Advanced Study in Psychology,2016-04-14 23:25:11.626075,International Conference,55,Psychology,0.298,0.38,0.385,True,10.1234/internationalconference.2016.7612
f37d385a-4edd-40af-9902-7528b5877d2c,Molecular Analysis in Biology,2019-04-28 15:57:52.786018,Genome Research,9,Biology,0.785,0.734,0.512,True,10.1234/genomeresearch.2019.9145
812dc514-5130-4cd1-87d9-9c7f9b08cc40,Particle Framework in Physics,2021-05-21 03:14:10.544877,APL,1,Physics,0.958,0.91,0.466,True,10.1234/apl.2021.5328
14555972-173b-4d60-a831-c36eea922ae8,Experimental Study in Chemistry,2022-08-01 20:08:52.567464,Journal of Chemistry,20,Chemistry,0.337,0.546,0.151,True,10.1234/journalofchemistry.2022.7484
8d7e77a7-f5ac-48b8-8979-8688b21b9eef,Theoretical Framework in Mathematics,2024-03-15 23:37:14.481077,Journal of Mathematics,9,Mathematics,0.457,0.509,0.712,True,10.1234/journalofmathematics.2024.4733
23c1f776-6b26-4014-8f77-33834077b3f8,Experimental Study in Engineering,2017-01-21 11:22:41.809400,Journal of Engineering,49,Engineering,0.244,0.178,0.342,False,10.1234/journalofengineering.2017.2628
2d730291-16fb-4d0f-88d7-46e2a3f8d35c,Theoretical Approach in Mathematics,2021-10-20 07:20:42.029627,International Conference,70,Mathematics,0.837,0.835,0.22,True,10.1234/internationalconference.2021.9524
235e4a6a-ac43-4379-80d9-ee87c1112af3,Novel Analysis in Mathematics,2022-10-01 13:54:17.743477,International Conference,22,Mathematics,0.513,0.532,0.482,True,10.1234/internationalconference.2022.1756
c90f8092-5f4a-4df1-9222-9877044c5ffa,Novel Framework in Engineering,2018-05-16 19:12:14.466696,Journal of Engineering,346,Engineering,0.616,0.798,0.348,True,10.1234/journalofengineering.2018.5576
f30bf365-a057-4a49-81b9-683247bed3ef,Advanced Study in Engineering,2021-07-28 19:24:41.395163,International Conference,164,Engineering,0.275,0.009,0.868,True,10.1234/internationalconference.2021.4334
5c6761e3-32b1-4b20-8e1a-edf6e4c13c96,Experimental Framework in Engineering,2024-01-25 13:50:39.751182,International Conference,21,Engineering,0.276,0.112,0.465,True,10.1234/internationalconference.2024.5581
2fe13caf-f893-4a87-b1da-19a4cf7c35b4,Genetic Study in Biology,2015-11-07 15:01:34.908999,PNAS,1,Biology,0.381,0.405,0.323,True,10.1234/pnas.2015.6961
ca659e34-257b-480e-8e78-cb4f89f2f77a,Novel Analysis in Medicine,2020-03-03 11:59:49.016360,BMJ,0,Medicine,0.505,0.233,0.575,True,10.1234/bmj.2020.7382
8af55c5a-dccc-4642-af5d-f23448995063,Machine Approach in Computer Science,2021-02-15 07:55:37.667420,WWW,109,Computer Science,0.6,0.557,0.474,True,10.1234/www.2021.6319
1d3146d1-e7a6-4c47-9b41-12cfe939ab7b,Experimental Study in Chemistry,2022-10-22 01:02:52.260294,International Conference,17,Chemistry,0.874,0.934,0.667,True,10.1234/internationalconference.2022.7828
6d03b654-2e74-4cc0-bb02-20bdac768612,Novel Framework in Engineering,2024-05-17 11:54:35.203668,International Conference,33,Engineering,0.418,0.371,0.819,False,10.1234/internationalconference.2024.8447
2d7d9fde-02e1-4360-9e21-dd3902e399dd,Quantum Study in Physics,2024-08-22 21:06:14.698192,Nature Physics,0,Physics,0.387,0.412,0.653,True,10.1234/naturephysics.2024.7709
cb65d0d1-6b21-491d-b1f7-e3509b499c38,Atomic Framework in Physics,2025-05-28 10:56:47.908814,Nature Physics,1,Physics,0.271,0.17,0.36,True,10.1234/naturephysics.2025.2007
7f5f68f0-9b4c-4824-8052-7cd1eea4b487,Neural Study in Computer Science,2024-09-19 21:09:54.182511,WWW,9,Computer Science,0.378,0.28,0.512,True,10.1234/www.2024.8063
39e15bb2-5862-4faa-8ed9-f6168cd5a8cf,Neural Approach in Computer Science,2023-11-21 00:34:53.057785,NeurIPS,14,Computer Science,0.465,0.591,0.364,True,10.1234/neurips.2023.7756
7ad8094c-572b-4cab-83ee-c59ac0c62b0d,Data Framework in Computer Science,2016-01-03 17:09:35.872552,NeurIPS,0,Computer Science,0.37,0.363,0.264,True,10.1234/neurips.2016.4584
a697ecb2-efd2-47e4-975f-e646068d51f0,Machine Study in Computer Science,2025-09-10 01:16:30.208865,NeurIPS,0,Computer Science,0.511,0.607,0.769,False,10.1234/neurips.2025.2971
8c40cb8e-c742-4ce7-a9e1-3470d0aff93a,Theoretical Framework in Medicine,2021-06-29 06:49:37.161708,New England Journal of Medicine,61,Medicine,0.373,0.399,0.488,True,10.1234/newenglandjournalofmedicine.2021.6713
98e9f0cd-f3ca-4dcc-8ea6-1cec7f51d822,Experimental Approach in Engineering,2025-08-28 11:15:38.520285,International Conference,0,Engineering,0.284,0.364,0.776,True,10.1234/internationalconference.2025.5890
2cb83cb2-8a64-4d52-a591-04260338d723,Network Framework in Computer Science,2022-09-24 03:55:13.253810,CVPR,61,Computer Science,0.431,0.463,0.414,True,10.1234/cvpr.2022.8850
46ca87c7-1b92-466e-95cd-e3393d0efcf8,Biological Study in Biology,2016-04-01 20:43:05.232081,Genome Research,9,Biology,0.575,0.538,0.364,True,10.1234/genomeresearch.2016.1395
adf2c10f-b340-4d40-94e1-a229ac30a0f9,Particle Analysis in Physics,2017-11-18 17:16:12.972149,APL,107,Physics,0.438,0.263,0.151,False,10.1234/apl.2017.4695
dd4a95bb-2781-4e13-bb63-c639a2c14086,Thermodynamic Framework in Physics,2018-07-29 14:25:47.068117,Physical Review Letters,146,Physics,0.238,0.183,0.095,True,10.1234/physicalreviewletters.2018.7345
a2d76725-7a00-451e-8285-011e06059992,Theoretical Approach in Medicine,2016-04-24 02:40:44.527006,New England Journal of Medicine,31,Medicine,0.499,0.329,0.35,True,10.1234/newenglandjournalofmedicine.2016.8130
2f4cff3b-2487-44ec-9ecf-ba29f27c8df9,Novel Framework in Medicine,2016-08-04 17:54:38.285982,JAMA,30,Medicine,0.615,0.805,0.378,True,10.1234/jama.2016.7533
