paper_id,publication_date,citations,author_count,impact_factor,research_field,publication_year,citation_score,paper_age_days,recency_score,journal_score,collaboration_score,field_median_citations,field_median_authors,field_adjustment,citation_score_adj,composite_score
PAPER_07637,2018-01-16 11:32:31.111775,17,2,6.25,Psychology,2018,36.88778668309099,2836,22.301369863013697,20.729684908789388,48.6582880967408,32.0,4.0,1.0158730158730158,37.47330710663211,42.9811809629352
PAPER_07638,2022-04-13 11:32:31.111775,47,4,3.54,Biology,2022,49.40542222903442,1288,64.7123287671233,11.74129353233831,73.64028618842732,29.0,4.0,0.9206349206349206,45.484356972761844,64.13891004626937
PAPER_07639,2022-04-09 11:32:31.111775,2,2,5.43,Psychology,2022,14.020817786189935,1292,64.6027397260274,18.00995024875622,48.6582880967408,32.0,4.0,1.0158730158730158,14.243370449462791,43.974052943225516
PAPER_07640,2023-02-06 11:32:31.111775,0,5,5.5,Engineering,2023,0.0,989,72.9041095890411,18.24212271973466,81.11243971624383,31.5,4.0,1.0,0.0,45.70965203286361
PAPER_07641,2023-02-03 11:32:31.111775,27,7,4.21,Mathematics,2023,42.52658808334245,992,72.82191780821918,13.963515754560532,90.30280321355949,31.0,4.0,0.9841269841269841,41.851562875670346,68.86291048976972
PAPER_07642,2021-11-07 11:32:31.111775,17,3,1.57,Chemistry,2021,36.88778668309099,1445,60.41095890410959,5.207296849087895,63.212055882855765,28.0,4.0,0.8888888888888888,32.789143718303094,52.02113590383829
PAPER_07643,2017-10-08 11:32:31.111775,25,5,4.82,Engineering,2017,41.5808000334645,2936,19.561643835616437,15.986733001658376,81.11243971624383,31.5,4.0,1.0,41.5808000334645,49.530672059615604
PAPER_07644,2024-07-25 11:32:31.111775,12,3,3.53,Engineering,2024,32.73464892275337,454,87.56164383561644,11.708126036484245,63.212055882855765,31.5,4.0,1.0,32.73464892275337,62.85196930533489
PAPER_07645,2019-01-02 11:32:31.111775,7,4,4.86,Biology,2019,26.538453332133365,2485,31.917808219178077,16.11940298507463,73.64028618842732,29.0,4.0,0.9206349206349206,24.432226877202144,42.998530657648985
PAPER_07646,2019-10-18 11:32:31.111775,59,9,3.35,Engineering,2019,52.25324680319138,2196,39.83561643835617,11.111111111111112,95.0212931632136,31.5,4.0,1.0,52.25324680319138,63.56083747852248
PAPER_07647,2019-06-17 11:32:31.111775,33,2,10.39,Biology,2019,45.004465063828256,2319,36.465753424657535,34.46102819237148,48.6582880967408,29.0,4.0,0.9206349206349206,41.43268212225458,53.55027550906546
PAPER_07648,2023-05-13 11:32:31.111775,9,3,3.96,Engineering,2023,29.386277906290324,893,75.53424657534246,13.134328358208954,63.212055882855765,31.5,4.0,1.0,29.386277906290324,57.39903873124241
PAPER_07649,2021-07-15 11:32:31.111775,16,3,3.56,Biology,2021,36.15831395311713,1560,57.26027397260274,11.807628524046434,63.212055882855765,29.0,4.0,0.9206349206349206,33.28860649652053,53.00428534827519
PAPER_07650,2021-04-12 11:32:31.111775,43,3,6.55,Physics,2021,48.29495707705974,1654,54.684931506849324,21.724709784411278,63.212055882855765,32.0,4.0,1.0158730158730158,49.06154369733053,63.2748029046135
PAPER_07651,2024-07-02 11:32:31.111775,3,3,2.43,Mathematics,2024,17.692302221422242,477,86.93150684931507,8.059701492537314,63.212055882855765,31.0,4.0,0.9841269841269841,17.41147202743141,53.43043887596618
PAPER_07652,2024-01-27 11:32:31.111775,6,4,2.14,Biology,2024,24.834285861920208,634,82.63013698630137,7.097844112769487,73.64028618842732,29.0,4.0,0.9206349206349206,22.86331079351384,56.75682345212187
PAPER_07653,2020-10-28 11:32:31.111775,3,3,3.1,Chemistry,2020,17.692302221422242,1820,50.136986301369866,10.281923714759536,63.212055882855765,28.0,4.0,0.8888888888888888,15.726490863486436,40.77056641760073
PAPER_07654,2025-10-15 11:32:31.111775,95,8,3.63,Medicine,2025,58.25157333974554,7,99.8082191780822,12.039800995024876,93.05165487771984,31.0,4.0,0.9841269841269841,57.32694519149561,86.27099794630782
PAPER_07655,2016-09-10 11:32:31.111775,74,5,1.75,Computer Science,2016,55.10107137734833,3329,8.794520547945206,5.804311774461028,81.11243971624383,32.0,4.0,1.0158730158730158,55.97569155794116,50.913310717905844
PAPER_07656,2020-02-01 11:32:31.111775,75,3,4.44,Computer Science,2020,55.27011091269155,2090,42.73972602739726,14.72636815920398,63.212055882855765,32.0,4.0,1.0158730158730158,56.14741426051205,61.191332526798945
PAPER_07657,2022-09-11 11:32:31.111775,65,2,5.86,Mathematics,2022,53.46962375253855,1137,68.84931506849314,19.43615257048093,48.6582880967408,31.0,4.0,0.9841269841269841,52.62089956599032,66.39548256211805
PAPER_07658,2019-01-10 11:32:31.111775,55,3,3.58,Mathematics,2019,51.37273919405359,2477,32.136986301369866,11.87396351575456,63.212055882855765,31.0,4.0,0.9841269841269841,50.55729888938607,53.86355330486809
PAPER_07659,2021-01-05 11:32:31.111775,29,2,3.22,Biology,2021,43.407095692480254,1751,52.027397260273965,10.679933665008292,48.6582880967408,29.0,4.0,0.9206349206349206,39.962088097838965,51.59782711626565
PAPER_07660,2022-11-24 11:32:31.111775,50,4,2.05,Chemistry,2022,50.17913173930706,1063,70.87671232876713,6.799336650082918,73.64028618842732,28.0,4.0,0.8888888888888888,44.60367265716183,64.4080424456267
PAPER_07661,2017-06-09 11:32:31.111775,1,5,8.21,Engineering,2017,8.846151110711121,3057,16.246575342465754,27.230514096185743,81.11243971624383,31.5,4.0,1.0,8.846151110711121,33.85535188521915
PAPER_07662,2025-07-20 11:32:31.111775,47,3,5.21,Biology,2025,49.40542222903442,94,97.42465753424658,17.28026533996683,63.212055882855765,29.0,4.0,0.9206349206349206,45.484356972761844,74.50729737882601
PAPER_07663,2017-09-10 11:32:31.111775,82,4,2.96,Mathematics,2017,56.3945621464368,2964,18.794520547945204,9.817578772802655,73.64028618842732,31.0,4.0,0.9841269841269841,55.49941036633462,53.5871921547486
PAPER_07664,2022-12-30 11:32:31.111775,31,2,4.23,Mathematics,2022,44.23075555355561,1027,71.86301369863013,14.02985074626866,48.6582880967408,31.0,4.0,0.9841269841269841,43.52868006857854,61.071771758152074
PAPER_07665,2024-11-14 11:32:31.111775,19,2,2.23,Biology,2024,38.232429017001444,342,90.63013698630137,7.396351575456054,48.6582880967408,29.0,4.0,0.9206349206349206,35.19810925374736,61.115885318759375
PAPER_07666,2019-08-06 11:32:31.111775,13,1,1.19,Psychology,2019,33.68043697263133,2269,37.83561643835617,3.9469320066334994,28.34686894262107,32.0,4.0,1.0158730158730158,34.215047083308015,37.847764382872725
PAPER_07667,2020-07-17 11:32:31.111775,50,5,1.68,Biology,2020,50.17913173930706,1923,47.31506849315068,5.5721393034825875,81.11243971624383,29.0,4.0,0.9206349206349206,46.19666096634618,58.529621950284834
PAPER_07668,2022-11-22 11:32:31.111775,60,3,1.25,Mathematics,2022,52.46419868601785,1065,70.82191780821918,4.1459369817578775,63.212055882855765,31.0,4.0,0.9841269841269841,51.63143362750963,65.35132648627484
PAPER_07669,2022-09-06 11:32:31.111775,126,5,3.13,Biology,2022,61.8229608042994,1142,68.71232876712328,10.381426202321725,81.11243971624383,29.0,4.0,0.9206349206349206,56.91637661348198,72.76171739443434
PAPER_07670,2022-03-23 11:32:31.111775,18,8,3.92,Computer Science,2022,37.577808691269304,1309,64.13698630136986,13.001658374792704,93.05165487771984,32.0,4.0,1.0158730158730158,38.174281845098974,64.26769859038173
PAPER_07671,2020-05-08 11:32:31.111775,79,6,2.44,Computer Science,2020,55.92473123842369,1993,45.397260273972606,8.092868988391375,86.46647167633873,32.0,4.0,1.0158730158730158,56.81242538506533,65.34297592177364
PAPER_07672,2025-05-02 11:32:31.111775,39,2,3.27,Computer Science,2025,47.07858012771256,173,95.26027397260273,10.845771144278608,48.6582880967408,32.0,4.0,1.0158730158730158,47.825859177358794,70.3790068052342
PAPER_07673,2016-08-12 11:32:31.111775,135,3,1.27,Engineering,2016,62.6967672852505,3358,7.9999999999999964,4.212271973466004,63.212055882855765,31.5,4.0,1.0,62.6967672852505,50.2235763806784
PAPER_07674,2016-09-13 11:32:31.111775,35,5,5.41,Biology,2016,45.73393779380211,3326,8.876712328767123,17.943615257048094,81.11243971624383,29.0,4.0,0.9206349206349206,42.1042601911194,46.75050439634728
PAPER_07675,2017-08-18 11:32:31.111775,33,5,1.1,Physics,2017,45.004465063828256,2987,18.164383561643838,3.6484245439469327,81.11243971624383,32.0,4.0,1.0158730158730158,45.718821652142985,47.97068497784945
PAPER_07676,2019-09-01 11:32:31.111775,41,3,4.02,Medicine,2019,47.701254758821264,2243,38.54794520547945,13.333333333333334,63.212055882855765,31.0,4.0,0.9841269841269841,46.94409198487172,54.46690128380456
PAPER_07677,2018-05-16 11:32:31.111775,73,3,2.7,Computer Science,2018,54.92976278726746,2716,25.58904109589041,8.955223880597016,63.212055882855765,32.0,4.0,1.0158730158730158,55.801663783890746,53.6984083751105
PAPER_07678,2019-05-01 11:32:31.111775,280,3,1.61,Engineering,2019,71.95836442762013,2366,35.178082191780824,5.339966832504146,63.212055882855765,31.5,4.0,1.0,71.95836442762013,64.62437697294737
PAPER_07679,2019-05-14 11:32:31.111775,3,4,3.22,Biology,2019,17.692302221422242,2353,35.534246575342465,10.679933665008292,73.64028618842732,29.0,4.0,0.9206349206349206,16.288151251468094,38.37750332494959
PAPER_07680,2023-02-19 11:32:31.111775,2,4,5.56,Biology,2023,14.020817786189935,976,73.26027397260275,18.441127694859038,73.64028618842732,29.0,4.0,0.9206349206349206,12.908054469825654,51.310668079055475
PAPER_07681,2019-01-30 11:32:31.111775,203,2,2.6,Mathematics,2019,67.8714339607293,2457,32.68493150684931,8.623548922056386,48.6582880967408,31.0,4.0,0.9841269841269841,66.7941096121463,58.96414814057741
PAPER_07682,2023-10-12 11:32:31.111775,35,4,2.38,Medicine,2023,45.73393779380211,741,79.69863013698631,7.893864013266999,73.64028618842732,31.0,4.0,0.9841269841269841,45.00800227326557,67.88060182410943
PAPER_07683,2018-10-24 11:32:31.111775,46,5,1.46,Biology,2018,49.13673233981174,2555,30.000000000000004,4.842454394693201,81.11243971624383,29.0,4.0,0.9206349206349206,45.23699167792192,52.005678666152896
PAPER_07684,2022-08-08 11:32:31.111775,30,2,3.71,Chemistry,2022,43.8255691938098,1171,67.91780821917808,12.305140961857381,48.6582880967408,28.0,4.0,0.8888888888888888,38.95606150560871,56.82822892518501
PAPER_07685,2023-01-16 11:32:31.111775,4,2,6.28,Computer Science,2023,20.5401267955792,1010,72.32876712328768,20.82918739635158,48.6582880967408,32.0,4.0,1.0158730158730158,20.866160554239187,50.88189208608088
PAPER_07686,2020-03-31 11:32:31.111775,79,4,3.47,Mathematics,2020,55.92473123842369,2031,44.35616438356165,11.509121061359869,73.64028618842732,31.0,4.0,0.9841269841269841,55.03703709178204,62.37396872595029
PAPER_07687,2018-11-09 11:32:31.111775,73,5,1.54,Mathematics,2018,54.92976278726746,2539,30.438356164383563,5.1077943615257055,81.11243971624383,31.0,4.0,0.9841269841269841,54.05786179064416,56.961848645827594
PAPER_07688,2025-10-07 11:32:31.111775,16,4,4.25,Physics,2025,36.15831395311713,15,99.58904109589041,14.096185737976782,73.64028618842732,32.0,4.0,1.0158730158730158,36.73225544443645,71.77835136920436
PAPER_07689,2020-10-20 11:32:31.111775,15,4,1.09,Medicine,2020,35.384604442844484,1828,49.917808219178085,3.6152570480928694,73.64028618842732,31.0,4.0,0.9841269841269841,34.82294405486282,51.2638930522902
PAPER_07690,2024-07-27 11:32:31.111775,107,4,6.46,Medicine,2024,59.75475557999205,452,87.61643835616438,21.42620232172471,73.64028618842732,31.0,4.0,0.9841269841269841,58.80626739618265,81.58387030665524
PAPER_07691,2025-06-28 11:32:31.111775,3,4,8.63,Biology,2025,17.692302221422242,116,96.82191780821918,28.62354892205639,73.64028618842732,29.0,4.0,0.9206349206349206,16.288151251468094,63.77013988460886
PAPER_07692,2019-11-20 11:32:31.111775,134,3,3.73,Physics,2019,62.602580154149,2163,40.73972602739726,12.371475953565508,63.212055882855765,32.0,4.0,1.0158730158730158,63.59627190262756,63.88837234010397
PAPER_07693,2024-03-14 11:32:31.111775,12,5,7.41,Chemistry,2024,32.73464892275337,587,83.91780821917808,24.577114427860696,81.11243971624383,28.0,4.0,0.8888888888888888,29.097465709114108,66.73663317056312
PAPER_07694,2022-05-25 11:32:31.111775,43,2,1.26,Engineering,2022,48.29495707705974,1246,65.86301369863014,4.179104477611941,48.6582880967408,31.5,4.0,1.0,48.29495707705974,58.972165342119546
PAPER_07695,2021-08-27 11:32:31.111775,200,3,1.78,Biology,2021,67.68235941603069,1517,58.438356164383556,5.903814262023217,63.212055882855765,29.0,4.0,0.9206349206349206,62.310743589361586,67.40228513227926
PAPER_07696,2020-11-11 11:32:31.111775,57,6,2.14,Biology,2020,51.820585086572414,1806,50.520547945205486,7.097844112769487,86.46647167633873,29.0,4.0,0.9206349206349206,47.70784023843174,61.90546237081305
PAPER_07697,2020-06-15 11:32:31.111775,23,3,5.45,Engineering,2020,40.5592711183233,1955,46.43835616438356,18.076285240464347,63.212055882855765,31.5,4.0,1.0,40.5592711183233,54.9600533144577
PAPER_07698,2017-09-09 11:32:31.111775,59,5,2.99,Biology,2017,52.25324680319138,2965,18.76712328767123,9.917081260364844,81.11243971624383,29.0,4.0,0.9206349206349206,48.10616372357301,51.13875296212835
PAPER_07699,2017-11-16 11:32:31.111775,18,5,2.28,Biology,2017,37.577808691269304,2897,20.630136986301373,7.5621890547263675,81.11243971624383,29.0,4.0,0.9206349206349206,34.595442922120945,43.87502207368392
PAPER_07700,2025-05-23 11:32:31.111775,13,4,1.52,Computer Science,2025,33.68043697263133,152,95.83561643835617,5.041459369817579,73.64028618842732,32.0,4.0,1.0158730158730158,34.215047083308015,66.73466005593312
PAPER_07701,2016-01-27 11:32:31.111775,881,2,5.99,Physics,2016,86.55635840693141,3556,2.5753424657534274,19.86733001658375,48.6582880967408,32.0,4.0,1.0158730158730158,87.93026885783507,63.228546745752666
PAPER_07702,2017-03-20 11:32:31.111775,74,4,1.06,Biology,2017,55.10107137734833,3138,14.027397260273977,3.5157545605306804,73.64028618842732,29.0,4.0,0.9206349206349206,50.72797047438418,47.73174705980409
PAPER_07703,2023-12-22 11:32:31.111775,51,3,2.23,Physics,2023,50.426951144175625,670,81.64383561643835,7.396351575456054,63.212055882855765,32.0,4.0,1.0158730158730158,51.22737894011492,69.64005317755775
PAPER_07704,2018-06-12 11:32:31.111775,19,4,1.83,Biology,2018,38.232429017001444,2689,26.328767123287665,6.069651741293533,73.64028618842732,29.0,4.0,0.9206349206349206,35.19810925374736,44.205871913624264
PAPER_07705,2023-03-28 11:32:31.111775,2,4,1.41,Chemistry,2023,14.020817786189935,939,74.27397260273972,4.676616915422885,73.64028618842732,28.0,4.0,0.8888888888888888,12.462949143279943,47.71537570771298
PAPER_07706,2018-08-20 11:32:31.111775,1,6,1.57,Biology,2018,8.846151110711121,2620,28.219178082191775,5.207296849087895,86.46647167633873,29.0,4.0,0.9206349206349206,8.144075625734047,32.66133662999307
PAPER_07707,2024-02-26 11:32:31.111775,38,2,3.04,Computer Science,2024,46.7554667089433,604,83.45205479452055,10.082918739635158,48.6582880967408,32.0,4.0,1.0158730158730158,47.49761697416462,66.03390840951923
PAPER_07708,2023-09-03 11:32:31.111775,77,2,2.67,Chemistry,2023,55.60161781965442,780,78.63013698630137,8.855721393034827,48.6582880967408,28.0,4.0,0.8888888888888888,49.42366028413726,65.1201514475553
PAPER_07709,2024-03-21 11:32:31.111775,36,3,3.19,Biology,2024,46.08361167655632,580,84.10958904109589,10.580431177446103,63.212055882855765,29.0,4.0,0.9206349206349206,42.42618217841693,66.5956927917997
PAPER_07710,2016-09-16 11:32:31.111775,108,6,4.9,Physics,2016,59.87238128212301,3323,8.958904109589039,16.25207296849088,86.46647167633873,32.0,4.0,1.0158730158730158,60.8227365405694,57.45605156454023
PAPER_07711,2018-03-05 11:32:31.111775,1,4,7.69,Medicine,2018,8.846151110711121,2788,23.61643835616438,25.505804311774465,73.64028618842732,31.0,4.0,0.9841269841269841,8.705736013715706,34.28575622359077
PAPER_07712,2017-09-07 11:32:31.111775,20,4,1.38,Physics,2017,38.855103648110145,2967,18.71232876712329,4.577114427860696,73.64028618842732,32.0,4.0,1.0158730158730158,39.47185132506427,43.54372499322612
PAPER_07713,2020-04-07 11:32:31.111775,11,2,1.26,Computer Science,2020,31.71312000761218,2024,44.54794520547946,4.179104477611941,48.6582880967408,32.0,4.0,1.0158730158730158,32.216502864875864,43.180993229562716
PAPER_07714,2016-12-19 11:32:31.111775,26,4,2.16,Biology,2016,42.062453358569805,3229,11.534246575342467,7.164179104477612,73.64028618842732,29.0,4.0,0.9206349206349206,38.72416340947696,41.42727443228576
PAPER_07715,2016-11-19 11:32:31.111775,3,4,3.37,Physics,2016,17.692302221422242,3259,10.712328767123292,11.17744610281924,73.64028618842732,32.0,4.0,1.0158730158730158,17.97313241541307,31.083598840035748
PAPER_07716,2016-07-12 11:32:31.111775,243,6,1.32,Chemistry,2016,70.1565009074401,3389,7.150684931506845,4.378109452736319,86.46647167633873,28.0,4.0,0.8888888888888888,62.361334139946756,54.48663917530645
PAPER_07717,2025-09-01 11:32:31.111775,10,4,4.78,Computer Science,2025,30.6026548556375,51,98.6027397260274,15.854063018242122,73.64028618842732,32.0,4.0,1.0158730158730158,31.08841128191746,68.88798905256168
PAPER_07718,2021-02-13 11:32:31.111775,177,3,3.44,Biology,2021,66.13146759372367,1712,53.0958904109589,11.409618573797678,63.212055882855765,29.0,4.0,0.9206349206349206,60.88293841961861,66.32057983821016
PAPER_07719,2021-12-18 11:32:31.111775,24,3,5.14,Computer Science,2021,41.0802535911584,1404,61.534246575342465,17.04809286898839,63.212055882855765,32.0,4.0,1.0158730158730158,41.732321108478374,60.3815588696936
PAPER_07720,2016-06-01 11:32:31.111775,444,8,2.33,Chemistry,2016,77.82544327859175,3430,6.02739726027397,7.728026533996683,93.05165487771984,28.0,4.0,0.8888888888888888,69.17817180319267,59.99692855845322
PAPER_07721,2016-02-09 11:32:31.111775,38,2,2.54,Chemistry,2016,46.7554667089433,3543,2.9315068493150687,8.424543946932008,48.6582880967408,28.0,4.0,0.8888888888888888,41.56041485239405,35.36948806355569
PAPER_07722,2024-06-16 11:32:31.111775,191,2,5.94,Physics,2024,67.09772445045667,493,86.4931506849315,19.701492537313435,48.6582880967408,32.0,4.0,1.0158730158730158,68.162767695702,80.73730303048293
PAPER_07723,2020-04-07 11:32:31.111775,0,4,1.93,Physics,2020,0.0,2024,44.54794520547946,6.401326699834163,73.64028618842732,32.0,4.0,1.0158730158730158,0.0,31.505802258136413
PAPER_07724,2021-09-09 11:32:31.111775,73,6,2.44,Chemistry,2021,54.92976278726746,1504,58.794520547945204,8.092868988391375,86.46647167633873,28.0,4.0,0.8888888888888888,48.826455810904406,65.55100753201742
PAPER_07725,2024-05-23 11:32:31.111775,154,3,1.04,Biology,2024,64.36569598938901,517,85.83561643835617,3.4494195688225546,63.212055882855765,29.0,4.0,0.9206349206349206,59.257307418802576,74.30017615176297
PAPER_07726,2016-09-29 11:32:31.111775,6,6,3.43,Mathematics,2016,24.834285861920208,3310,9.31506849315068,11.376451077943617,86.46647167633873,31.0,4.0,0.9841269841269841,24.440090848238935,36.724839263766114
