conversation_id,user_id,start_time,end_time,duration_minutes,category,satisfaction_score,is_resolved
conv_003911,user_00545,2025-08-01 09:40:38.481404,2025-08-01 09:52:38.481404,12,product_inquiry,4,True
conv_003912,user_00973,2025-09-26 15:44:42.481404,2025-09-26 15:46:42.481404,2,general_feedback,3,False
conv_003913,user_00724,2025-09-28 12:31:29.481404,2025-09-28 12:38:29.481404,7,general_feedback,5,True
conv_003914,user_00029,2025-08-14 19:16:05.481404,2025-08-14 19:19:05.481404,3,technical_help,3,True
conv_003915,user_00400,2025-10-06 10:51:42.481404,2025-10-06 11:04:42.481404,13,billing_question,4,True
conv_003916,user_00412,2025-09-04 11:30:40.481404,2025-09-04 11:57:40.481404,27,general_feedback,5,True
conv_003917,user_00205,2025-08-13 12:06:54.481404,2025-08-13 12:18:54.481404,12,billing_question,4,True
conv_003918,user_00878,2025-08-04 19:14:35.481404,2025-08-04 19:22:35.481404,8,billing_question,5,True
conv_003919,user_00515,2025-08-15 14:56:52.481404,2025-08-15 15:03:52.481404,7,billing_question,3,True
conv_003920,user_00130,2025-07-17 04:22:22.481404,2025-07-17 04:32:22.481404,10,technical_help,4,True
conv_003921,user_00549,2025-09-15 05:57:41.481404,2025-09-15 05:59:41.481404,2,feature_request,4,True
conv_003922,user_00960,2025-09-07 12:54:32.481404,2025-09-07 12:57:32.481404,3,feature_request,2,True
conv_003923,user_00190,2025-09-21 08:00:30.481404,2025-09-21 08:08:30.481404,8,feature_request,3,True
conv_003924,user_00963,2025-08-14 13:06:06.481404,2025-08-14 13:14:06.481404,8,billing_question,4,True
conv_003925,user_00187,2025-07-20 11:02:47.481404,2025-07-20 11:14:47.481404,12,customer_support,4,True
conv_003926,user_00283,2025-07-22 18:39:40.481404,2025-07-22 18:51:40.481404,12,technical_help,5,True
conv_003927,user_00122,2025-08-04 07:13:14.481404,2025-08-04 07:23:14.481404,10,billing_question,3,True
conv_003928,user_00293,2025-07-14 14:45:52.481404,2025-07-14 15:11:52.481404,26,general_feedback,5,True
conv_003929,user_00254,2025-09-24 11:05:16.481404,2025-09-24 11:07:16.481404,2,billing_question,2,True
conv_003930,user_00325,2025-10-03 12:56:27.481404,2025-10-03 13:10:27.481404,14,product_inquiry,5,True
conv_003931,user_00464,2025-09-02 12:18:47.481404,2025-09-02 12:26:47.481404,8,product_inquiry,5,True
conv_003932,user_00232,2025-07-19 15:01:33.481404,2025-07-19 15:06:33.481404,5,customer_support,5,True
conv_003933,user_00749,2025-07-21 08:20:41.481404,2025-07-21 08:40:41.481404,20,feature_request,4,True
conv_003934,user_00146,2025-07-21 04:18:10.481404,2025-07-21 04:25:10.481404,7,technical_help,5,True
conv_003935,user_00095,2025-10-06 10:53:28.481404,2025-10-06 11:03:28.481404,10,technical_help,4,False
conv_003936,user_00372,2025-09-26 16:41:53.481404,2025-09-26 16:54:53.481404,13,general_feedback,3,True
conv_003937,user_00928,2025-08-27 13:58:26.481404,2025-08-27 14:17:26.481404,19,technical_help,4,True
conv_003938,user_00667,2025-10-03 22:38:26.481404,2025-10-03 22:47:26.481404,9,customer_support,3,True
conv_003939,user_00659,2025-07-25 09:19:24.481404,2025-07-25 09:30:24.481404,11,general_feedback,5,True
conv_003940,user_00350,2025-10-02 11:43:52.481404,2025-10-02 11:52:52.481404,9,product_inquiry,4,True
conv_003941,user_00136,2025-09-03 13:19:25.481404,2025-09-03 13:23:25.481404,4,billing_question,4,True
conv_003942,user_00193,2025-07-28 10:26:27.481404,2025-07-28 10:45:27.481404,19,customer_support,3,True
conv_003943,user_00064,2025-09-10 04:42:33.481404,2025-09-10 04:44:33.481404,2,general_feedback,5,True
conv_003944,user_00157,2025-09-26 12:05:53.481404,2025-09-26 12:14:53.481404,9,feature_request,3,False
conv_003945,user_00959,2025-08-14 04:24:52.481404,2025-08-14 04:31:52.481404,7,general_feedback,5,True
conv_003946,user_00047,2025-07-13 00:50:47.481404,2025-07-13 00:55:47.481404,5,product_inquiry,4,True
conv_003947,user_00183,2025-09-18 07:56:13.481404,2025-09-18 08:05:13.481404,9,customer_support,4,False
conv_003948,user_00475,2025-09-11 20:00:06.481404,2025-09-11 20:05:06.481404,5,customer_support,4,False
conv_003949,user_00309,2025-07-31 12:22:37.481404,2025-07-31 12:30:37.481404,8,product_inquiry,4,True
conv_003950,user_00643,2025-09-14 21:32:28.481404,2025-09-14 21:35:28.481404,3,billing_question,3,True
conv_003951,user_00204,2025-07-21 07:30:31.481404,2025-07-21 07:52:31.481404,22,billing_question,5,True
conv_003952,user_00727,2025-07-24 11:21:34.481404,2025-07-24 11:38:34.481404,17,product_inquiry,5,False
conv_003953,user_00661,2025-07-27 14:39:09.481404,2025-07-27 14:59:09.481404,20,product_inquiry,4,False
conv_003954,user_00383,2025-09-07 06:01:22.481404,2025-09-07 06:08:22.481404,7,general_feedback,5,True
conv_003955,user_00241,2025-07-23 21:48:25.481404,2025-07-23 22:08:25.481404,20,product_inquiry,5,True
conv_003956,user_00835,2025-08-21 11:39:28.481404,2025-08-21 11:41:28.481404,2,general_feedback,4,False
conv_003957,user_00535,2025-09-06 02:06:23.481404,2025-09-06 02:27:23.481404,21,customer_support,5,True
conv_003958,user_00486,2025-09-14 14:41:44.481404,2025-09-14 15:05:44.481404,24,technical_help,4,False
conv_003959,user_00434,2025-08-19 22:40:21.481404,2025-08-19 22:47:21.481404,7,feature_request,4,True
conv_003960,user_00481,2025-08-17 01:24:25.481404,2025-08-17 01:27:25.481404,3,customer_support,5,True
conv_003961,user_00047,2025-08-28 03:52:22.481404,2025-08-28 04:02:22.481404,10,billing_question,5,True
conv_003962,user_00983,2025-07-21 05:34:29.481404,2025-07-21 05:44:29.481404,10,product_inquiry,3,True
conv_003963,user_00102,2025-07-10 21:06:01.481404,2025-07-10 21:26:01.481404,20,customer_support,3,True
conv_003964,user_00363,2025-09-10 02:36:49.481404,2025-09-10 02:41:49.481404,5,product_inquiry,4,True
conv_003965,user_00648,2025-07-27 06:15:33.481404,2025-07-27 06:22:33.481404,7,billing_question,5,True
conv_003966,user_00646,2025-08-20 17:07:41.481404,2025-08-20 17:33:41.481404,26,feature_request,5,True
conv_003967,user_00490,2025-07-28 22:50:55.481404,2025-07-28 22:57:55.481404,7,billing_question,4,False
conv_003968,user_00215,2025-07-30 13:01:58.481404,2025-07-30 13:20:58.481404,19,product_inquiry,4,True
conv_003969,user_00521,2025-07-11 03:27:24.481404,2025-07-11 03:43:24.481404,16,feature_request,5,True
conv_003970,user_00158,2025-08-12 02:35:31.481404,2025-08-12 03:20:31.481404,45,general_feedback,5,True
conv_003971,user_00735,2025-09-26 16:47:39.481404,2025-09-26 16:51:39.481404,4,product_inquiry,5,True
conv_003972,user_00415,2025-07-15 01:17:55.481404,2025-07-15 01:34:55.481404,17,product_inquiry,5,True
conv_003973,user_00346,2025-07-29 23:55:12.481404,2025-07-30 00:11:12.481404,16,general_feedback,3,True
conv_003974,user_00249,2025-09-28 09:24:27.481404,2025-09-28 09:44:27.481404,20,product_inquiry,3,True
conv_003975,user_00118,2025-08-30 02:45:37.481404,2025-08-30 02:51:37.481404,6,technical_help,4,True
conv_003976,user_00504,2025-08-05 06:43:10.481404,2025-08-05 06:44:10.481404,1,product_inquiry,2,True
conv_003977,user_00323,2025-07-31 17:59:00.481404,2025-07-31 18:44:00.481404,45,technical_help,4,True
conv_003978,user_00332,2025-07-23 22:07:47.481404,2025-07-23 22:08:47.481404,1,general_feedback,2,True
conv_003979,user_00395,2025-07-26 10:45:19.481404,2025-07-26 11:20:19.481404,35,general_feedback,4,True
conv_003980,user_00294,2025-09-11 23:16:08.481404,2025-09-11 23:24:08.481404,8,product_inquiry,5,True
conv_003981,user_00485,2025-09-11 06:40:48.481404,2025-09-11 06:56:48.481404,16,billing_question,3,True
conv_003982,user_00284,2025-09-24 06:41:49.481404,2025-09-24 07:21:49.481404,40,customer_support,5,True
conv_003983,user_00583,2025-07-16 13:33:34.481404,2025-07-16 13:37:34.481404,4,general_feedback,5,False
conv_003984,user_00089,2025-08-20 01:41:45.481404,2025-08-20 01:47:45.481404,6,customer_support,3,True
conv_003985,user_00941,2025-09-12 20:50:49.481404,2025-09-12 21:21:49.481404,31,technical_help,5,True
conv_003986,user_00584,2025-09-12 14:32:36.481404,2025-09-12 14:35:36.481404,3,feature_request,5,True
conv_003987,user_00217,2025-09-04 21:05:01.481404,2025-09-04 21:20:01.481404,15,billing_question,5,True
conv_003988,user_00825,2025-07-27 10:52:04.481404,2025-07-27 10:54:04.481404,2,billing_question,3,True
conv_003989,user_00019,2025-08-03 03:05:09.481404,2025-08-03 03:25:09.481404,20,billing_question,4,True
conv_003990,user_00073,2025-09-07 23:13:03.481404,2025-09-07 23:33:03.481404,20,customer_support,3,True
conv_003991,user_00092,2025-07-24 00:51:55.481404,2025-07-24 00:54:55.481404,3,customer_support,2,True
conv_003992,user_00770,2025-09-17 01:33:42.481404,2025-09-17 01:37:42.481404,4,feature_request,3,True
conv_003993,user_00581,2025-09-10 08:20:46.481404,2025-09-10 08:24:46.481404,4,billing_question,2,True
conv_003994,user_00536,2025-08-24 13:55:35.481404,2025-08-24 14:00:35.481404,5,customer_support,3,True
conv_003995,user_00915,2025-08-25 11:36:41.481404,2025-08-25 11:48:41.481404,12,customer_support,5,True
conv_003996,user_00190,2025-07-22 07:20:34.481404,2025-07-22 07:29:34.481404,9,general_feedback,4,True
conv_003997,user_00029,2025-08-23 04:52:29.481404,2025-08-23 04:55:29.481404,3,general_feedback,4,True
conv_003998,user_00548,2025-09-07 20:37:35.481404,2025-09-07 20:46:35.481404,9,general_feedback,5,True
conv_003999,user_00243,2025-09-29 02:59:10.481404,2025-09-29 03:10:10.481404,11,general_feedback,5,True
conv_004000,user_00938,2025-09-15 07:13:30.481404,2025-09-15 07:27:30.481404,14,product_inquiry,3,True
conv_004001,user_00646,2025-09-22 06:15:04.481404,2025-09-22 06:49:04.481404,34,technical_help,5,False
conv_004002,user_00977,2025-08-28 06:18:15.481404,2025-08-28 06:25:15.481404,7,product_inquiry,3,False
conv_004003,user_00047,2025-07-24 21:31:49.481404,2025-07-24 21:39:49.481404,8,feature_request,3,True
conv_004004,user_00025,2025-09-22 17:02:43.481404,2025-09-22 17:18:43.481404,16,billing_question,4,True
conv_004005,user_00290,2025-09-02 04:05:07.481404,2025-09-02 04:24:07.481404,19,technical_help,4,False
conv_004006,user_00052,2025-07-09 14:52:50.481404,2025-07-09 14:56:50.481404,4,billing_question,5,True
conv_004007,user_00314,2025-08-08 12:33:50.481404,2025-08-08 13:17:50.481404,44,general_feedback,5,True
conv_004008,user_00305,2025-09-03 01:53:07.481404,2025-09-03 02:31:07.481404,38,feature_request,5,True
conv_004009,user_00907,2025-07-18 03:33:14.481404,2025-07-18 03:51:14.481404,18,product_inquiry,4,True
conv_004010,user_00437,2025-09-14 13:22:55.481404,2025-09-14 13:28:55.481404,6,technical_help,4,False
conv_004011,user_00417,2025-08-02 05:16:57.481404,2025-08-02 05:19:57.481404,3,technical_help,4,True
conv_004012,user_00204,2025-07-13 03:48:08.481404,2025-07-13 04:22:08.481404,34,technical_help,5,True
conv_004013,user_00191,2025-08-23 14:14:38.481404,2025-08-23 14:33:38.481404,19,customer_support,3,True
conv_004014,user_00580,2025-09-10 14:53:17.481404,2025-09-10 15:09:17.481404,16,product_inquiry,5,True
conv_004015,user_00229,2025-08-09 16:18:53.481404,2025-08-09 16:23:53.481404,5,customer_support,5,True
conv_004016,user_00478,2025-09-17 07:32:05.481404,2025-09-17 07:37:05.481404,5,product_inquiry,4,True
conv_004017,user_00166,2025-08-29 20:48:12.481404,2025-08-29 20:58:12.481404,10,billing_question,4,True
conv_004018,user_00437,2025-08-07 14:28:49.481404,2025-08-07 14:40:49.481404,12,customer_support,4,True
conv_004019,user_00939,2025-08-29 10:19:37.481404,2025-08-29 10:34:37.481404,15,feature_request,4,True
conv_004020,user_00289,2025-08-18 16:40:26.481404,2025-08-18 16:48:26.481404,8,product_inquiry,4,True
conv_004021,user_00772,2025-08-03 21:58:13.481404,2025-08-03 22:04:13.481404,6,general_feedback,3,True
conv_004022,user_00264,2025-09-23 18:36:16.481404,2025-09-23 18:37:16.481404,1,technical_help,4,False
conv_004023,user_00584,2025-09-06 02:19:05.481404,2025-09-06 02:24:05.481404,5,feature_request,3,True
conv_004024,user_00968,2025-09-30 18:45:00.481404,2025-09-30 18:51:00.481404,6,technical_help,5,True
conv_004025,user_00232,2025-09-03 07:46:00.481404,2025-09-03 07:59:00.481404,13,billing_question,4,False
conv_004026,user_00778,2025-09-13 03:21:03.481404,2025-09-13 03:31:03.481404,10,product_inquiry,3,False
conv_004027,user_00337,2025-08-27 02:21:57.481404,2025-08-27 02:29:57.481404,8,product_inquiry,5,True
conv_004028,user_00741,2025-07-30 17:18:34.481404,2025-07-30 17:31:34.481404,13,customer_support,3,False
conv_004029,user_00991,2025-07-10 06:41:31.481404,2025-07-10 07:00:31.481404,19,product_inquiry,3,True
conv_004030,user_00118,2025-10-01 01:01:59.481404,2025-10-01 01:21:59.481404,20,customer_support,4,True
conv_004031,user_00921,2025-09-30 04:32:16.481404,2025-09-30 04:42:16.481404,10,technical_help,3,True
conv_004032,user_00727,2025-09-23 15:49:07.481404,2025-09-23 16:07:07.481404,18,technical_help,4,True
conv_004033,user_00600,2025-07-22 07:28:58.481404,2025-07-22 07:37:58.481404,9,customer_support,3,False
conv_004034,user_00310,2025-08-05 12:12:50.481404,2025-08-05 12:20:50.481404,8,technical_help,4,True
conv_004035,user_00152,2025-09-17 18:03:50.481404,2025-09-17 18:27:50.481404,24,feature_request,4,True
conv_004036,user_00145,2025-10-04 14:49:28.481404,2025-10-04 15:21:28.481404,32,customer_support,4,True
conv_004037,user_00209,2025-09-18 18:04:29.481404,2025-09-18 18:43:29.481404,39,technical_help,5,True
conv_004038,user_00542,2025-09-16 03:29:10.481404,2025-09-16 03:46:10.481404,17,product_inquiry,4,True
conv_004039,user_00644,2025-09-13 06:53:27.481404,2025-09-13 07:13:27.481404,20,customer_support,5,True
conv_004040,user_00995,2025-09-25 18:36:20.481404,2025-09-25 18:43:20.481404,7,feature_request,5,True
conv_004041,user_00071,2025-08-03 20:29:36.481404,2025-08-03 20:36:36.481404,7,feature_request,4,False
conv_004042,user_00713,2025-08-10 06:40:05.481404,2025-08-10 06:57:05.481404,17,billing_question,3,False
conv_004043,user_00229,2025-08-31 03:09:02.481404,2025-08-31 03:19:02.481404,10,technical_help,3,True
conv_004044,user_00304,2025-10-03 22:32:11.481404,2025-10-03 22:42:11.481404,10,product_inquiry,4,False
conv_004045,user_00687,2025-09-19 10:26:21.481404,2025-09-19 10:30:21.481404,4,customer_support,3,False
conv_004046,user_00469,2025-08-06 22:16:30.481404,2025-08-06 22:26:30.481404,10,technical_help,4,True
conv_004047,user_00111,2025-07-11 07:43:08.481404,2025-07-11 08:12:08.481404,29,product_inquiry,5,True
conv_004048,user_00594,2025-08-18 20:43:23.481404,2025-08-18 20:53:23.481404,10,general_feedback,5,True
conv_004049,user_00674,2025-08-16 23:25:27.481404,2025-08-17 00:09:27.481404,44,customer_support,4,True
conv_004050,user_00924,2025-09-10 17:20:16.481404,2025-09-10 17:27:16.481404,7,general_feedback,5,True
conv_004051,user_00583,2025-10-01 00:52:47.481404,2025-10-01 00:58:47.481404,6,billing_question,5,True
conv_004052,user_00157,2025-10-03 12:55:04.481404,2025-10-03 12:58:04.481404,3,general_feedback,5,True
conv_004053,user_00449,2025-10-03 20:15:08.481404,2025-10-03 20:29:08.481404,14,customer_support,4,True
conv_004054,user_00039,2025-08-07 20:02:45.481404,2025-08-07 20:25:45.481404,23,technical_help,4,False
conv_004055,user_00550,2025-09-24 14:07:07.481404,2025-09-24 14:23:07.481404,16,customer_support,3,False
conv_004056,user_00573,2025-09-06 16:20:55.481404,2025-09-06 16:33:55.481404,13,billing_question,4,True
conv_004057,user_00460,2025-09-20 11:28:34.481404,2025-09-20 11:59:34.481404,31,general_feedback,4,False
conv_004058,user_00137,2025-08-29 00:31:32.481404,2025-08-29 00:35:32.481404,4,feature_request,3,False
conv_004059,user_00017,2025-07-22 13:22:44.481404,2025-07-22 13:37:44.481404,15,billing_question,5,True
conv_004060,user_00221,2025-07-29 08:25:08.481404,2025-07-29 08:30:08.481404,5,product_inquiry,3,True
conv_004061,user_00260,2025-08-18 03:29:40.481404,2025-08-18 03:48:40.481404,19,billing_question,3,True
conv_004062,user_00126,2025-09-12 14:04:57.481404,2025-09-12 14:12:57.481404,8,billing_question,4,True
conv_004063,user_00011,2025-08-20 23:38:51.481404,2025-08-21 00:15:51.481404,37,product_inquiry,5,True
conv_004064,user_00356,2025-09-20 09:50:20.481404,2025-09-20 10:05:20.481404,15,product_inquiry,5,False
conv_004065,user_00285,2025-09-09 19:30:13.481404,2025-09-09 19:37:13.481404,7,product_inquiry,3,False
conv_004066,user_00926,2025-07-26 07:19:20.481404,2025-07-26 07:24:20.481404,5,general_feedback,5,True
conv_004067,user_00265,2025-09-26 17:40:30.481404,2025-09-26 17:49:30.481404,9,product_inquiry,3,False
conv_004068,user_00278,2025-09-17 02:13:44.481404,2025-09-17 02:17:44.481404,4,customer_support,3,True
conv_004069,user_00470,2025-07-16 02:47:38.481404,2025-07-16 02:52:38.481404,5,customer_support,4,True
conv_004070,user_00981,2025-07-25 08:52:16.481404,2025-07-25 08:54:16.481404,2,technical_help,2,True
conv_004071,user_00060,2025-08-21 03:51:29.481404,2025-08-21 04:09:29.481404,18,technical_help,5,True
conv_004072,user_00474,2025-09-18 08:18:28.481404,2025-09-18 08:21:28.481404,3,billing_question,5,True
conv_004073,user_00508,2025-08-09 16:21:30.481404,2025-08-09 16:34:30.481404,13,billing_question,3,True
conv_004074,user_00853,2025-09-05 19:53:09.481404,2025-09-05 20:03:09.481404,10,technical_help,3,True
conv_004075,user_00656,2025-08-31 02:10:54.481404,2025-08-31 02:15:54.481404,5,feature_request,4,False
conv_004076,user_00694,2025-08-24 01:19:50.481404,2025-08-24 01:23:50.481404,4,technical_help,5,True
conv_004077,user_00066,2025-07-26 23:15:15.481404,2025-07-26 23:19:15.481404,4,technical_help,5,False
conv_004078,user_00979,2025-09-04 07:05:58.481404,2025-09-04 07:36:58.481404,31,billing_question,5,True
conv_004079,user_00289,2025-09-16 16:36:41.481404,2025-09-16 16:42:41.481404,6,feature_request,5,True
conv_004080,user_00970,2025-08-02 12:36:10.481404,2025-08-02 12:56:10.481404,20,product_inquiry,5,False
conv_004081,user_00588,2025-09-22 04:59:13.481404,2025-09-22 05:06:13.481404,7,product_inquiry,3,False
conv_004082,user_00089,2025-07-14 01:57:54.481404,2025-07-14 02:00:54.481404,3,feature_request,4,True
conv_004083,user_00043,2025-08-01 09:20:29.481404,2025-08-01 09:52:29.481404,32,general_feedback,5,True
conv_004084,user_00941,2025-09-19 14:49:58.481404,2025-09-19 15:02:58.481404,13,general_feedback,4,True
conv_004085,user_00051,2025-10-01 06:56:04.481404,2025-10-01 07:05:04.481404,9,technical_help,5,False
conv_004086,user_00645,2025-07-31 09:38:30.481404,2025-07-31 09:43:30.481404,5,product_inquiry,3,False
conv_004087,user_00995,2025-09-07 15:28:27.481404,2025-09-07 15:41:27.481404,13,general_feedback,4,False
